long,lat,nombre,barrio
-58.44275954,-34.61354056,MENDEZ DE ANDES 634,Caballito
-58.45201935,-34.61699762,MENDEZ DE ANDES 1240,Caballito
-58.45454662,-34.61775943,MENDEZ DE ANDES 1450,Caballito
-58.45820961,-34.61919409,MENDEZ DE ANDES 1788,Flores
-58.4626681,-34.621237,MENDEZ DE ANDES 2146,Flores
-58.46465168,-34.62211015,MENDEZ DE ANDES 2338,Flores
-58.5115112,-34.60175283,MERCEDES 3840,Villa Devoto
-58.39241383,-34.61578419,MEXICO 1848,Balvanera
-58.39597576,-34.61603484,MEXICO 2094,Balvanera
-58.39880972,-34.61632293,MEXICO 2266,Balvanera
-58.40074163,-34.61655116,MEXICO 2458,Balvanera
-58.40769784,-34.61821553,MEXICO 2980,Balvanera
-58.40964853,-34.61881701,MEXICO 3120,Balvanera
-58.41119055,-34.61914162,MEXICO 3206,Balvanera
-58.47149947,-34.60218088,MIGUEL ANGEL 1865,Paternal
-58.43336122,-34.56692957,MIGUELETES 738,Palermo
-58.43665937,-34.56499865,MIGUELETES 1046,Palermo
-58.44685984,-34.5539247,MIÑONES 2260,Belgrano
-58.51059105,-34.64068797,MIRALLA 142,Liniers
-58.50579911,-34.64432311,MIRALLA 562,Liniers
-58.50285264,-34.64665404,MIRALLA 822,Mataderos
-58.49848924,-34.65005489,MIRALLA 1204,Mataderos
-58.48628439,-34.65956377,MIRALLA 2296,Mataderos
-58.48195646,-34.66293196,MIRALLA 2680,Villa Lugano
-58.47987053,-34.66456475,MIRALLA 2844,Villa Lugano
-58.47806087,-34.66596765,MIRALLA 2986,Villa Lugano
-58.4759605,-34.66759062,MIRALLA 3190,Villa Lugano
-58.47436814,-34.66898408,MIRALLA 3335,Villa Lugano
-58.47143652,-34.67124723,MIRALLA 3589,Villa Lugano
-58.46902733,-34.67314077,MIRALLA 3821,Villa Lugano
-58.49294532,-34.61336124,MIRANDA 3683,Villa Del Parque
-58.49444733,-34.6147784,MIRANDA 3848,Villa Santa Rita
-58.49633221,-34.61638044,MIRANDA 4074,Monte Castro
-58.50038069,-34.61987032,MIRANDA 4518,Monte Castro
-58.50278975,-34.62093305,MIRANDA 4718,Monte Castro
-58.50685031,-34.62383347,MIRANDA 5104,Monte Castro
-58.51041303,-34.6270561,MIRANDA 5408,Villa Luro
-58.51321392,-34.6295735,MIRANDA 5708,Villa Luro
-58.51595032,-34.63203254,MIRANDA 6086,Versalles
-58.38898747,-34.64177187,MIRAVE 2849,Barracas
-58.49371446,-34.58226854,"MISTRAL, GABRIELA 2209",Villa Pueyrredon
-58.5127934,-34.59406421,"MISTRAL, GABRIELA 3763",Villa Devoto
-58.51400641,-34.59481291,"MISTRAL, GABRIELA 3851",Villa Devoto
-58.52320744,-34.60048571,"MISTRAL, GABRIELA 4643",Villa Devoto
-58.39380233,-34.60811496,"MITRE, BARTOLOME 1918",Balvanera
-58.42693772,-34.61048932,"MITRE, BARTOLOME 4266",Almagro
-58.42924293,-34.61081114,"MITRE, BARTOLOME 4420",Almagro
-58.44334485,-34.6244272,"MITRE, EMILIO 228",Caballito
-58.4301937,-34.64827999,MOM 2549,Nueva Pompeya
-58.42310988,-34.65340333,MOM 3213,Nueva Pompeya
-58.39479552,-34.63861537,MONASTERIO 286,Parque Patricios
-58.44468485,-34.54918764,MONROE 945,Belgrano
-58.44554169,-34.54968932,MONROE 1005,Belgrano
-58.44554169,-34.54968932,MONROE 1005,Belgrano
-58.44704786,-34.5505806,MONROE 1163,Belgrano
-58.44792196,-34.55110113,MONROE 1201,Belgrano
-58.44907529,-34.55178587,MONROE 1315,Belgrano
-58.45046631,-34.55260804,MONROE 1483,Belgrano
-58.45141196,-34.55317091,MONROE 1525,Belgrano
-58.4536765,-34.55451281,MONROE 1723,Belgrano
-58.45564515,-34.55568055,MONROE 1925,Belgrano
-58.46597875,-34.56182109,MONROE 3061,Belgrano
-58.4493088,-34.55699665,MONTAÑESES 2150,Belgrano
-58.47718327,-34.65160947,MONTE 4437,Parque Avellaneda
-58.46698059,-34.58870458,MONTENEGRO 1393,Villa Ortuzar
-58.46796185,-34.58797695,MONTENEGRO 1481,Villa Ortuzar
-58.46981131,-34.58662414,MONTENEGRO 1653,Villa Ortuzar
-58.37678387,-34.6303686,"MONTES DE OCA, MANUEL AV. 164",Barracas
-58.37452209,-34.63844435,"MONTES DE OCA, MANUEL AV. 886",Barracas
-58.37390492,-34.64171191,"MONTES DE OCA, MANUEL AV. 1184",Barracas
-58.3736799,-34.64283755,"MONTES DE OCA, MANUEL AV. 1286",Barracas
-58.37345484,-34.64398955,"MONTES DE OCA, MANUEL AV. 1430",Barracas
-58.37308996,-34.64592551,"MONTES DE OCA, MANUEL AV. 1640",Barracas
-58.37271342,-34.64800977,"MONTES DE OCA, MANUEL AV. 1792",Barracas
-58.5261463,-34.64270468,MONTIEL 292,Liniers
-58.52605177,-34.64417406,MONTIEL 444,Liniers
-58.525798,-34.6480373,MONTIEL 834,Liniers
-58.51956564,-34.6559504,MONTIEL 1606,Mataderos
-58.51068542,-34.66298041,MONTIEL 2350,Mataderos
-58.50518038,-34.66756205,MONTIEL 2756,Mataderos
-58.50273468,-34.66959398,MONTIEL 3006,Mataderos
-58.50090529,-34.67111289,MONTIEL 3160,Mataderos
-58.50029983,-34.6716163,MONTIEL 3206,Mataderos
-58.49366043,-34.67621818,MONTIEL 3806,Villa Lugano
-58.48100684,-34.68585704,MONTIEL 4855,Villa Lugano
-58.4759191,-34.68971128,MONTIEL 5285,Villa Riachuelo
-58.47179792,-34.69283077,MONTIEL 5625,Villa Riachuelo
-58.46960554,-34.69449513,MONTIEL 5805,Villa Riachuelo
-58.46839412,-34.69530834,MONTIEL 5905,Villa Riachuelo
-58.48890889,-34.58816227,"MORAN, PEDRO 2249",Agronomia
-58.49588524,-34.59247718,"MORAN, PEDRO 2877",Agronomia
-58.49827531,-34.59404687,"MORAN, PEDRO 3060",Agronomia
-58.50349288,-34.59728465,"MORAN, PEDRO 3450",Villa Devoto
-58.5074269,-34.59965685,"MORAN, PEDRO 3740",Villa Devoto
-58.50894028,-34.60065205,"MORAN, PEDRO 3862",Villa Devoto
-58.51059194,-34.60166989,"MORAN, PEDRO 4002",Villa Devoto
-58.51580086,-34.60486745,"MORAN, PEDRO 4444",Villa Devoto
-58.51937231,-34.60707365,"MORAN, PEDRO 4748",Villa Devoto
-58.52378357,-34.60999645,"MORAN, PEDRO 5074",Villa Devoto
-58.52534156,-34.61106666,"MORAN, PEDRO 5180",Villa Devoto
-58.45461804,-34.62185462,MORELOS 312,Caballito
-58.43520501,-34.62096869,"MORENO, JOSE MARIA AV. 274",Caballito
-58.48115112,-34.64903839,MORETO 1280,Parque Avellaneda
-58.46522827,-34.62187059,MORON 2370,Flores
-58.48491175,-34.62740141,MORON 3910,Floresta
-58.48763366,-34.62806199,MORON 4116,Floresta
-58.49079224,-34.62923651,MORON 4340,Velez Sarsfield
-58.49280108,-34.63021691,MORON 4528,Velez Sarsfield
-58.4950827,-34.63102853,MORON 4716,Velez Sarsfield
-58.50590613,-34.58861422,MOSCONI GENERAL AV. 3192,Villa Pueyrredon
-58.508073,-34.58994943,MOSCONI GENERAL AV. 3348,Villa Devoto
-58.51064958,-34.59149727,MOSCONI GENERAL AV. 3582,Villa Devoto
-58.51506261,-34.59425786,MOSCONI GENERAL AV. 3870,Villa Devoto
-58.51757447,-34.59580982,MOSCONI GENERAL AV. 4146,Villa Devoto
-58.48100512,-34.58721225,MOSCU 5190,Parque Chas
-58.48301255,-34.58868653,MOSCU 5408,Parque Chas
-58.48874604,-34.64455338,MOZART 651,Parque Avellaneda
-58.47923783,-34.65201016,MOZART 1503,Parque Avellaneda
-58.44804569,-34.59844233,MUÑECAS 1041,Villa Crespo
-58.45072903,-34.59601894,MUÑECAS 1387,Villa Crespo
-58.42714374,-34.61888628,MUÑIZ 458,Almagro
-58.42643592,-34.62280513,MUÑIZ 758,Boedo
-58.42544687,-34.62706389,MUÑIZ 1110,Boedo
-58.42463072,-34.63065975,MUÑIZ 1458,Boedo
-58.42299896,-34.63706992,MUÑIZ 1906,Boedo
-58.49771506,-34.62663531,MURATURE 4660,Velez Sarsfield
-58.50171327,-34.62940528,MURATURE 4990,Velez Sarsfield
-58.50274089,-34.63029531,MURATURE 5078,Velez Sarsfield
-58.50439723,-34.63179846,MURATURE 5230,Villa Luro
-58.51860764,-34.64112405,MURGUIONDO 171,Liniers
-58.5179966,-34.64410665,MURGUIONDO 485,Liniers
-58.50983436,-34.65032309,MURGUIONDO 1171,Mataderos
-58.49108646,-34.66519255,MURGUIONDO 2891,Mataderos
-58.48962938,-34.66640719,MURGUIONDO 3009,Villa Lugano
-58.48637796,-34.66892936,MURGUIONDO 3289,Villa Lugano
-58.48448107,-34.67038921,MURGUIONDO 3405,Villa Lugano
-58.48173379,-34.67248647,MURGUIONDO 3695,Villa Lugano
-58.47852042,-34.67486883,MURGUIONDO 3991,Villa Lugano
-58.47755636,-34.67556641,MURGUIONDO 4005,Villa Lugano
-58.47476901,-34.67771341,MURGUIONDO 4297,Villa Lugano
-58.47448079,-34.67794219,MURGUIONDO 4315,Villa Lugano
-58.46992177,-34.6815005,MURGUIONDO 4751,Villa Lugano
-58.44630435,-34.59827646,MURILLO 973,Villa Crespo
-58.47017566,-34.57032457,"NAON, ROMULO 2081",Belgrano
-58.47254825,-34.56752047,"NAON, ROMULO 2387",Belgrano
-58.48799965,-34.58991473,NAVARRO 2293,Agronomia
-58.49445608,-34.59389417,NAVARRO 2855,Agronomia
-58.49792187,-34.59603301,NAVARRO 3131,Agronomia
-58.50094062,-34.59789961,NAVARRO 3353,Villa Devoto
-58.50370893,-34.59961635,NAVARRO 3565,Villa Devoto
-58.50539761,-34.60066843,NAVARRO 3695,Villa Devoto
-58.51068721,-34.60393358,NAVARRO 4153,Villa Devoto
-58.511403,-34.60437324,NAVARRO 4219,Villa Devoto
-58.51442938,-34.60623115,NAVARRO 4461,Villa Devoto
-58.51858922,-34.60879692,NAVARRO 4783,Villa Devoto
-58.52066835,-34.61016607,NAVARRO 4945,Villa Devoto
-58.48849419,-34.59851979,NAZARRE 2695,Villa Del Parque
-58.48946438,-34.59909786,NAZARRE 2785,Villa Del Parque
-58.49520004,-34.60252426,NAZARRE 3231,Villa Del Parque
-58.49737873,-34.60382112,NAZARRE 3455,Villa Del Parque
-58.50068256,-34.60578571,NAZARRE 3765,Villa Del Parque
-58.50400683,-34.60775483,NAZARRE 4029,Villa Devoto
-58.50587855,-34.60887412,NAZARRE 4251,Villa Devoto
-58.50832246,-34.61035449,NAZARRE 4453,Villa Devoto
-58.51099612,-34.61193551,NAZARRE 4637,Villa Devoto
-58.51191609,-34.61248158,NAZARRE 4703,Villa Devoto
-58.51760165,-34.61679645,NAZARRE 5154,Villa Devoto
-58.51861581,-34.6177607,NAZARRE 5246,Villa Devoto
-58.52363082,-34.62243021,NAZARRE 5779,Villa Real
-58.52593531,-34.62361,NAZARRE 5969,Villa Real
-58.52801477,-34.62468706,NAZARRE 6103,Villa Real
-58.4976894,-34.59118697,NAZCA 4025,Agronomia
-58.49838019,-34.59042397,NAZCA 4141,Villa Pueyrredon
-58.49977741,-34.58887604,NAZCA 4351,Villa Pueyrredon
-58.50107913,-34.58743339,NAZCA 4551,Villa Pueyrredon
-58.50314424,-34.58514158,NAZCA 4823,Villa Pueyrredon
-58.50484573,-34.583266,NAZCA 5073,Villa Pueyrredon
-58.5054485,-34.58260296,NAZCA 5157,Villa Pueyrredon
-58.36321206,-34.62895744,NECOCHEA 496,Boca
-58.36022007,-34.63087398,NECOCHEA 790,Boca
-58.35778257,-34.63424076,NECOCHEA 1132,Boca
-58.44208717,-34.61600676,NEUQUEN 748,Caballito
-58.44464105,-34.61591344,NEUQUEN 875,Caballito
-58.4470409,-34.61591654,NEUQUEN 1009,Caballito
-58.45053168,-34.61582099,NEUQUEN 1214,Caballito
-58.45356097,-34.61572998,NEUQUEN 1420,Caballito
-58.45625096,-34.61581488,NEUQUEN 1608,Caballito
-58.46081532,-34.61663947,NEUQUEN 1996,Flores
-58.4630462,-34.61732517,NEUQUEN 2148,Flores
-58.46463146,-34.61799335,NEUQUEN 2246,Flores
-58.46727561,-34.61910836,NEUQUEN 2408,Flores
-58.46890458,-34.61967859,NEUQUEN 2540,Flores
-58.47196312,-34.62062603,NEUQUEN 2764,Flores
-58.47436643,-34.62137304,NEUQUEN 2920,Flores
-58.44706838,-34.57963334,"NEWBERY, JORGE 3234",Colegiales
-58.45269739,-34.59052014,"NEWBERY, JORGE AV. 4226",Chacarita
-58.45363564,-34.59142998,"NEWBERY, JORGE AV. 4346",Chacarita
-58.45523994,-34.59296966,"NEWBERY, JORGE AV. 4528",Chacarita
-58.45635345,-34.593988,"NEWBERY, JORGE AV. 4652",Chacarita
-58.45729222,-34.59490014,"NEWBERY, JORGE AV. 4762",Chacarita
-58.43238536,-34.58259126,NICARAGUA 5458,Palermo
-58.43503169,-34.58054141,NICARAGUA 5746,Palermo
-58.4359511,-34.57981898,NICARAGUA 5836,Palermo
-58.43798683,-34.57822275,NICARAGUA 6032,Palermo
-58.48493513,-34.59894116,NOGOYA 2480,Villa Del Parque
-58.4869481,-34.60011576,NOGOYA 2650,Villa Del Parque
-58.49053242,-34.60220361,NOGOYA 2990,Villa Del Parque
-58.49236889,-34.60327555,NOGOYA 3126,Villa Del Parque
-58.49694437,-34.60593687,NOGOYA 3558,Villa Del Parque
-58.49914474,-34.60722417,NOGOYA 3762,Villa Del Parque
-58.50262423,-34.60931954,NOGOYA 4042,Villa Devoto
-58.50375403,-34.60999822,NOGOYA 4190,Villa Devoto
-58.50764552,-34.61229698,NOGOYA 4494,Villa Devoto
-58.50836087,-34.61272204,NOGOYA 4546,Villa Devoto
-58.50973645,-34.61353424,NOGOYA 4660,Villa Devoto
-58.51878149,-34.6206635,NOGOYA 5408,Villa Real
-58.51988592,-34.6217243,NOGOYA 5530,Villa Real
-58.52514603,-34.62470484,NOGOYA 5988,Versalles
-58.52952495,-34.62693284,NOGOYA 6370,Versalles
-58.48953429,-34.58640407,NUEVA YORK 2195,Agronomia
-58.50587519,-34.59661549,NUEVA YORK 3540,Villa Devoto
-58.50759275,-34.59767631,NUEVA YORK 3672,Villa Devoto
-58.50970351,-34.59898038,NUEVA YORK 3824,Villa Devoto
-58.5182488,-34.60415151,NUEVA YORK 4553,Villa Devoto
-58.52186128,-34.60637304,NUEVA YORK 4847,Villa Devoto
-58.5245037,-34.60814281,NUEVA YORK 5005,Villa Devoto
-58.52642866,-34.6094558,NUEVA YORK 5151,Villa Devoto
-58.45924956,-34.54560955,NUÑEZ 1540,Nuñez
-58.46049871,-34.54623358,NUÑEZ 1684,Nuñez
-58.46116062,-34.54656122,NUÑEZ 1724,Nuñez
-58.46237965,-34.54717582,NUÑEZ 1872,Nuñez
-58.46516689,-34.54858148,NUÑEZ 2180,Nuñez
-58.42997348,-34.65755177,O'GORMAN 3173,Villa Soldati
-58.42941611,-34.6579586,O'GORMAN 3205,Villa Soldati
-58.4284844,-34.65863281,O'GORMAN 3321,Villa Soldati
-58.42725018,-34.65987208,O'GORMAN 3415,Villa Soldati
-58.42609975,-34.66129039,O'GORMAN 3591,Villa Soldati
-58.44799574,-34.56567801,O'HIGGINS 1476,Belgrano
-58.45333857,-34.55947099,O'HIGGINS 2142,Belgrano
-58.45419817,-34.55847424,O'HIGGINS 2244,Belgrano
-58.46332008,-34.54885013,O'HIGGINS 3394,Nuñez
-58.46332008,-34.54885013,O'HIGGINS 3394,Nuñez
-58.46589482,-34.54478234,O'HIGGINS 3900,Nuñez
-58.46741919,-34.54273712,O'HIGGINS 4186,Nuñez
-58.47089009,-34.53806034,O'HIGGINS 4798,Nuñez
-58.49952208,-34.57831276,OBISPO SAN ALBERTO 2336,Villa Pueyrredon
-58.50063786,-34.57900142,OBISPO SAN ALBERTO 2440,Villa Pueyrredon
-58.51295092,-34.58663217,OBISPO SAN ALBERTO 3452,Villa Devoto
-58.51464074,-34.58767294,OBISPO SAN ALBERTO 3558,Villa Devoto
-58.51720302,-34.58924744,OBISPO SAN ALBERTO 3754,Villa Devoto
-58.45937474,-34.57643454,"OLAGUER Y FELIU, VIRREY 3462",Colegiales
-58.36725122,-34.63895196,OLAVARRIA 1060,Boca
-58.37352405,-34.63952045,OLAVARRIA 1623,Barracas
-58.44496157,-34.60456286,OLAYA 1346,Villa Crespo
-58.44657451,-34.60291374,OLAYA 1590,Villa Crespo
-58.44338018,-34.55125741,OLAZABAL 945,Belgrano
-58.44371443,-34.5514557,OLAZABAL 999,Belgrano
-58.44438123,-34.55189841,OLAZABAL 1055,Belgrano
-58.44700099,-34.55340525,OLAZABAL 1289,Belgrano
-58.44762708,-34.55377887,OLAZABAL 1337,Belgrano
-58.45015784,-34.55532529,OLAZABAL 1571,Belgrano
-58.45117904,-34.5558856,OLAZABAL 1671,Belgrano
-58.47071275,-34.5676445,OLAZABAL AV. 3582,Belgrano
-58.47146237,-34.56809944,OLAZABAL AV. 3644,Belgrano
-58.5172744,-34.63948522,OLIDEN 18,Liniers
-58.51685209,-34.6411769,OLIDEN 172,Liniers
-58.51653891,-34.64243077,OLIDEN 310,Liniers
-58.50860567,-34.64918012,OLIDEN 1080,Mataderos
-58.50384291,-34.65315527,OLIDEN 1506,Mataderos
-58.49209259,-34.66275228,OLIDEN 2606,Mataderos
-58.48945244,-34.6648412,OLIDEN 2852,Villa Lugano
-58.48653782,-34.66714094,OLIDEN 3090,Villa Lugano
-58.48416156,-34.66900792,OLIDEN 3262,Villa Lugano
-58.48131723,-34.6710885,OLIDEN 3520,Villa Lugano
-58.47652958,-34.67477486,OLIDEN 4005,Villa Lugano
-58.4739313,-34.67668166,OLIDEN 4278,Villa Lugano
-58.4733423,-34.67713987,OLIDEN 4330,Villa Lugano
-58.46973544,-34.67995679,OLIDEN 4656,Villa Lugano
-58.46854355,-34.68089595,OLIDEN 4768,Villa Lugano
-58.48576398,-34.64121507,OLIVERA AV. 450,Parque Avellaneda
-58.48504878,-34.64357062,OLIVERA AV. 550,Parque Avellaneda
-58.44244867,-34.56879232,OLLEROS 2223,Palermo
-58.44880599,-34.57894139,OLLEROS 3252,Colegiales
-58.45319879,-34.58637871,OLLEROS 4112,Chacarita
-58.46136877,-34.60321598,"OROÑO, NICASIO 2034",Paternal
-58.46051871,-34.60048637,"OROÑO, NICASIO 2270",Paternal
-58.45986464,-34.59844271,"OROÑO, NICASIO 2466",Paternal
-58.47091057,-34.67303408,"OZANAM FEDERICO, BEATO 5205",Villa Lugano
-58.40057446,-34.58732773,"PACHECO DE MELO, JOSE ANDRES 2552",Recoleta
-58.44641082,-34.5965832,PADILLA 1084,Villa Crespo
-58.4470111,-34.59604047,PADILLA 1126,Villa Crespo
-58.44760799,-34.59550103,PADILLA 1238,Villa Crespo
-58.4591765,-34.61693986,PAEZ 1785,Flores
-58.46123194,-34.6179208,PAEZ 1959,Flores
-58.46421641,-34.61892064,PAEZ 2195,Flores
-58.46641482,-34.61984257,PAEZ 2395,Flores
-58.46684941,-34.62002695,PAEZ 2409,Flores
-58.46951449,-34.62092207,PAEZ 2607,Flores
-58.47253714,-34.62193889,PAEZ 2836,Flores
-58.47561972,-34.62278751,PAEZ 3040,Flores
-58.4181492,-34.64318004,"PAGOLA, CNEL. 3940",Nueva Pompeya
-58.36399054,-34.63306026,PALOS 176,Boca
-58.36291066,-34.63456544,PALOS 372,Boca
-58.36192894,-34.6361594,PALOS 560,Boca
-58.36135114,-34.63712717,PALOS 690,Boca
-58.44922935,-34.57287895,PALPA 2806,Colegiales
-58.45083579,-34.57587428,PALPA 3092,Colegiales
-58.45421534,-34.58063841,PALPA 3595,Chacarita
-58.41416121,-34.592632,PARAGUAY 3474,Palermo
-58.41631345,-34.59091866,PARAGUAY 3730,Palermo
-58.41914099,-34.5886754,PARAGUAY 3972,Palermo
-58.42677838,-34.58278927,PARAGUAY 4742,Palermo
-58.42977943,-34.58028355,PARAGUAY 5083,Palermo
-58.43167391,-34.57880074,PARAGUAY 5275,Palermo
-58.4325266,-34.57813654,PARAGUAY 5367,Palermo
-58.43341824,-34.57743524,PARAGUAY 5441,Palermo
-58.51064411,-34.59722874,PAREJA 3795,Villa Devoto
-58.51360398,-34.59903819,PAREJA 4083,Villa Devoto
-58.51720829,-34.60127944,PAREJA 4373,Villa Devoto
-58.51842178,-34.60202416,PAREJA 4475,Villa Devoto
-58.52253042,-34.60456397,PAREJA 4795,Villa Devoto
-58.52345086,-34.60513323,PAREJA 4855,Villa Devoto
-58.51087732,-34.64406748,PATRON 5990,Liniers
-58.51355469,-34.64644327,PATRON 6218,Liniers
-58.51566286,-34.6483245,PATRON 6550,Liniers
-58.51811593,-34.6505224,PATRON 6896,Liniers
-58.51966856,-34.65191827,PATRON 7090,Liniers
-58.52146975,-34.65354469,PATRON 7310,Liniers
-58.52259015,-34.65455845,PATRON 7442,Liniers
-58.3920468,-34.62646176,PAVON 1880,San Cristobal
-58.39381312,-34.62665686,PAVON 2042,San Cristobal
-58.39639205,-34.62690923,PAVON 2256,San Cristobal
-58.39950681,-34.62730313,PAVON 2432,San Cristobal
-58.40180578,-34.62756171,PAVON 2626,San Cristobal
-58.40351583,-34.62777862,PAVON 2786,San Cristobal
-58.40632188,-34.62812669,PAVON 2978,San Cristobal
-58.40943917,-34.62864795,PAVON 3168,San Cristobal
-58.41148823,-34.62917742,PAVON 3284,San Cristobal
-58.45776617,-34.60235269,PAYSANDU 1952,Paternal
-58.45749041,-34.6014644,PAYSANDU 2022,Paternal
-58.47304222,-34.53835852,"PAZ, GRAL. AV. 900",Nuñez
-58.50022852,-34.67498416,"PAZ, GRAL. AV. 14214",Villa Lugano
-58.4804726,-34.68989488,"PAZ, GRAL. AV. 15884",Villa Riachuelo
-58.47775215,-34.69194988,"PAZ, GRAL. AV. 16106",Villa Riachuelo
-58.47474694,-34.69421842,"PAZ, GRAL. AV. 16368",Villa Riachuelo
-58.43616714,-34.65599329,PEDERNERA 2787,Villa Soldati
-58.4348044,-34.65732994,PEDERNERA 2951,Villa Soldati
-58.43310694,-34.65889997,PEDERNERA 3204,Villa Soldati
-58.43198409,-34.66004694,PEDERNERA 3382,Villa Soldati
-58.43014734,-34.66213917,PEDERNERA 3574,Villa Soldati
-58.48509528,-34.56171257,"PEDRAZA, MANUELA 4494",Villa Urquiza
-58.48639743,-34.56231334,"PEDRAZA, MANUELA 4610",Villa Urquiza
-58.49069002,-34.56436167,"PEDRAZA, MANUELA 5078",Villa Urquiza
-58.49284557,-34.56537628,"PEDRAZA, MANUELA 5256",Villa Urquiza
-58.49543162,-34.56670717,"PEDRAZA, MANUELA 5472",Villa Urquiza
-58.49863513,-34.56847497,"PEDRAZA, MANUELA 5766",Villa Urquiza
-58.50327043,-34.57104301,"PEDRAZA, MANUELA 6140",Villa Urquiza
-58.50405429,-34.57147831,"PEDRAZA, MANUELA 6218",Villa Urquiza
-58.3983202,-34.58998616,PEÑA 2369,Recoleta
-58.40929816,-34.64233142,PEPIRI 365,Parque Patricios
-58.47123307,-34.63977994,PERGAMINO 659,Parque Avellaneda
-58.44640581,-34.6610257,PERGAMINO 3010,Villa Soldati
-58.44246011,-34.66415184,PERGAMINO 3394,Villa Soldati
-58.44212344,-34.66442151,PERGAMINO 3408,Villa Soldati
-58.43691611,-34.66779724,PERGAMINO 3694,Villa Soldati
-58.43607894,-34.66828051,PERGAMINO 3740,Villa Soldati
-58.4412865,-34.63029228,"PERON, EVA AV. 1115",Parque Chacabuco
-58.45031631,-34.63676046,"PERON, EVA AV. 1991",Parque Chacabuco
-58.45213014,-34.63778013,"PERON, EVA AV. 2159",Flores
-58.46006606,-34.64250842,"PERON, EVA AV. 3051",Flores
-58.49954425,-34.67295386,"PERON, EVA AV. 7220",Villa Lugano
-58.40727925,-34.60776132,"PERON, JUAN DOMINGO, TTE. GENERAL 2875",Balvanera
-58.41002367,-34.60787894,"PERON, JUAN DOMINGO, TTE. GENERAL 3073",Balvanera
-58.41242289,-34.60765053,"PERON, JUAN DOMINGO, TTE. GENERAL 3281",Balvanera
-58.41572754,-34.60697488,"PERON, JUAN DOMINGO, TTE. GENERAL 3471",Almagro
-58.36602389,-34.62761064,PI Y MARGALL 739,Boca
-58.39509267,-34.63455264,PICHINCHA 2151,Parque Patricios
-58.47139606,-34.5393073,PICO 2102,Nuñez
-58.48736124,-34.67838135,PIEDRA BUENA AV. 3921,Villa Lugano
-58.48424948,-34.68106051,PIEDRA BUENA AV. 4255,Villa Lugano
-58.48239986,-34.68263934,PIEDRA BUENA AV. 4381,Villa Lugano
-58.47192354,-34.69021054,PIEDRA BUENA AV. 5193,Villa Riachuelo
-58.47162227,-34.69043824,PIEDRA BUENA AV. 5207,Villa Riachuelo
-58.46804503,-34.69314652,PIEDRA BUENA AV. 5513,Villa Riachuelo
-58.46688823,-34.69402002,PIEDRA BUENA AV. 5605,Villa Riachuelo
-58.37223624,-34.63054859,PIEDRAS 1954,Barracas
-58.51220917,-34.64491316,PIERES 487,Liniers
-58.50903512,-34.64735453,PIERES 761,Liniers
-58.50689834,-34.64907208,PIERES 953,Mataderos
-58.45933451,-34.5696938,"PINO, VIRREY DEL 3055",Belgrano
-58.46295629,-34.57162219,"PINO, VIRREY DEL 3381",Belgrano
-58.46379089,-34.57218586,"PINO, VIRREY DEL 3432",Belgrano
-58.37255973,-34.63681962,PINZON 1495,Barracas
-58.50983153,-34.65095143,PIZARRO 6360,Mataderos
-58.51160583,-34.65265761,PIZARRO 6604,Mataderos
-58.51249749,-34.65351572,PIZARRO 6752,Mataderos
-58.51388512,-34.65485764,PIZARRO 6954,Mataderos
-58.51541548,-34.6563308,PIZARRO 7188,Mataderos
-58.51777317,-34.65842931,PIZARRO 7467,Mataderos
-58.44896719,-34.61191225,PLANES 1115,Caballito
-58.45311777,-34.61360371,PLANES 1373,Caballito
-58.44816644,-34.54722722,"PLAZA, VICTORINO DE LA, DR. 913",Belgrano
-58.44826754,-34.54811403,"PLAZA, VICTORINO DE LA, DR. 1010",Belgrano
-58.44866067,-34.54988755,"PLAZA, VICTORINO DE LA, DR. 1182",Belgrano
-58.45163188,-34.5506853,"PLAZA, VICTORINO DE LA, DR. 1510",Belgrano
-58.45151324,-34.54828013,"PLAZA, VICTORINO DE LA, DR. 1720",Belgrano
-58.45116561,-34.54670303,"PLAZA, VICTORINO DE LA, DR. 1892",Belgrano
-58.51090582,-34.64180424,POLA 289,Liniers
-58.50885039,-34.64337043,POLA 459,Liniers
-58.50689814,-34.64485146,POLA 621,Liniers
-58.50399257,-34.647137,POLA 895,Mataderos
-58.50276256,-34.64811586,POLA 1009,Mataderos
-58.49921189,-34.65087219,POLA 1319,Mataderos
-58.49052358,-34.65764822,POLA 2105,Mataderos
-58.48772923,-34.65982442,POLA 2345,Mataderos
-58.48386346,-34.66283468,POLA 2697,Villa Lugano
-58.48228804,-34.66406554,POLA 2817,Villa Lugano
-58.48029507,-34.66561774,POLA 2963,Villa Lugano
-58.47319803,-34.67106152,POLA 3592,Villa Lugano
-58.44639435,-34.65953383,PORTELA 2807,Villa Soldati
-58.44337863,-34.66194242,PORTELA 3109,Villa Soldati
-58.44109334,-34.66376275,PORTELA 3325,Villa Soldati
-58.44026136,-34.66442496,PORTELA 3405,Villa Soldati
-58.42100471,-34.60722104,POTOSI 3881,Almagro
-58.42209721,-34.6072192,POTOSI 3943,Almagro
-58.42404409,-34.6072198,POTOSI 4061,Almagro
-58.51430604,-34.63902362,PRELADO DON BUENAVENTURA RISSO PATRON 9,Liniers
-58.44596789,-34.63337948,PRIMERA JUNTA 1439,Parque Chacabuco
-58.4511086,-34.63510753,PRIMERA JUNTA 1894,Parque Chacabuco
